title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
random,-0.5839295,-0.49679592,0.6696495,0.5726525,-1.650444,1.4348257,-0.8225002,-0.4827332,-1.2908691,0.5519458,-2.16723,-1.449086,0.89103466,-1.1420234,0.88652647,-0.2577628,-0.5279826,-0.49212632,0.2556913,-0.63005525,-1.9055322,-0.42534742,-0.27479872,0.10341135,3.6844928,0.97934616,-0.49574685,1.2430648,-0.3203192,0.5298655,-0.95509785,-1.2844647,-0.21366334,0.31317416,-0.9975492,2.5851164,0.8068506,1.4799458,-0.33839878,-1.6756724,-1.8847055,0.5482756,0.12987417,-0.7872555,0.17221925,0.20983404,1.5048661,-1.3178935,-2.519616,-0.63857895,1.5235133,0.6818846,-1.4065691,-1.4904424,-0.46988222,-0.9589123,0.9602434,2.3934555,0.6240897,-1.3298862,1.5358834,-0.015859256,-0.8285057,-1.5052774
random,-0.67704016,-0.39874396,0.5898328,0.20370279,-1.759868,1.3647178,-0.84935224,-0.5864478,-1.6128713,1.0313557,-2.2547574,-1.5740862,0.8273943,-1.6481243,1.5296366,-0.49685568,-0.3386645,-0.8492534,0.2192638,-0.69623846,-1.7920215,-0.6103855,-0.029557701,0.14889279,3.5221226,1.3652436,-0.89676803,0.8979845,-0.663233,0.5698835,-1.1711965,-1.5781982,0.014793761,0.76755744,-0.9262737,2.679161,0.76822335,1.5035342,-0.24710345,-1.9269259,-1.8663895,0.8371827,-0.04600184,-0.39756337,-0.4448403,0.122093715,1.7292191,-1.6717783,-3.097421,-0.8766605,1.7700456,0.34964716,-1.4692882,-1.3837816,-0.94629496,-1.0171952,1.0781344,2.6534004,0.80017185,-1.1788622,1.414458,0.092524365,-0.8218709,-1.4838653
random,-0.28223935,-0.41801238,0.35698634,0.21095984,-1.155672,1.1031284,-0.6314645,-0.41730595,-1.1159505,0.49347126,-1.5711493,-1.0049549,0.52038383,-0.9490264,0.75246,-0.17334989,-0.46551883,-0.51142913,0.28093898,-0.32254422,-1.405636,-0.16002041,-0.14079213,0.14578213,2.3463671,0.8222029,-0.5415161,0.9098864,-0.22767027,0.44072372,-0.83303744,-0.95430595,-0.06920964,0.20969747,-0.64702094,1.8370184,0.44804764,1.1459818,-0.054729696,-1.0463876,-1.3808129,0.5103409,0.110236764,-0.4457045,-0.2273759,0.34387645,1.0715972,-0.9736974,-1.8754222,-0.47712108,1.2023746,0.39685434,-1.0521618,-1.0057104,-0.5899651,-0.56650186,0.7659379,1.704846,0.3136288,-0.7578356,1.0043526,0.017389774,-0.2122406,-0.8693044
random,-0.24412762,-0.1365614,0.21627122,0.110406704,-0.6099989,0.6604139,-0.27088857,-0.20495641,-0.3842909,0.07055256,-0.75051826,-0.6317396,0.29828677,-0.38728115,0.37694108,-0.13143301,-0.15219906,-0.12379144,0.031948578,-0.28444684,-0.696156,-0.19424501,0.013559673,0.1411943,1.1659065,0.35056147,-0.33614278,0.49257317,-0.1567016,0.29160538,-0.38945794,-0.3347131,-0.041578226,0.18830381,-0.43328723,0.7599085,0.15093023,0.45008555,-0.115484454,-0.50305396,-0.60335857,0.24834356,-0.0794932,-0.31341824,0.011602673,0.09119,0.7044837,-0.4489186,-0.71356124,-0.31523275,0.49484733,0.25085586,-0.70384467,-0.3852001,-0.17654361,-0.22672744,0.3470486,0.7972913,0.15570027,-0.52388304,0.49591148,0.038232442,-0.37039155,-0.54219246
random,-0.60618603,-0.4943492,0.50309944,0.6571526,-1.3272746,1.5691607,-0.9226049,-0.4571941,-0.43722886,0.07219374,-1.9247218,-1.1859549,0.47763816,-0.4067754,0.80754405,-0.14505698,-0.31284094,-0.46281493,0.3531983,-0.35608926,-1.9202845,-0.4258059,0.14633605,0.15962374,3.087533,1.0465803,-1.1726665,1.1222506,-0.18896268,0.72272116,-1.1633565,-1.0667723,-0.11481185,0.14262366,-0.84313416,2.0376873,0.6546789,1.2953024,-0.33805266,-1.1615337,-1.4211264,0.4906442,0.20570478,-0.47738242,0.15539274,0.21501751,1.6726809,-1.5328863,-2.026635,-0.9156148,1.2388625,0.80500764,-1.4738654,-1.2592376,-0.2389748,-0.6738095,1.2052686,2.1859748,0.42963067,-1.5535789,0.74018556,-0.04757706,-0.76747125,-1.2211936
random,-0.42745623,-0.7788742,0.27738816,0.42466655,-1.5555182,1.5026274,-0.9560646,-0.49207142,-1.3995632,1.0466193,-2.4980817,-1.2040142,0.7184496,-1.3540515,0.65339303,0.015049974,-0.9863346,-0.7443456,0.69704384,0.06980246,-1.9526873,-0.10880775,-0.20373623,0.23280942,3.5863078,1.1760732,-0.6833575,1.1391944,-0.4758158,0.31302607,-1.3226058,-1.5336652,-0.24783202,-0.048522905,-0.8029078,2.733854,0.9542077,1.8145217,0.01803689,-1.4257336,-1.99348,0.6724546,0.45389166,-0.3836945,-0.3037116,0.3972333,1.3256823,-1.5221275,-3.1028686,-0.4727464,2.067159,0.8528031,-0.85313785,-1.681347,-0.9294524,-1.1287366,1.4977881,2.5139563,0.58351785,-1.1157376,1.3785292,-0.12185055,-0.20030841,-1.3322212
random,-0.38441116,-0.29942825,0.3430551,0.22727181,-0.8082719,0.55750144,-0.34383866,-0.089958936,-0.7884972,0.4243699,-1.1681017,-0.59352195,0.47380742,-0.69975126,0.7078465,-0.43057615,-0.27162138,-0.23805386,0.28071588,-0.5106252,-1.0511004,-0.4901889,-0.17621021,0.17169872,2.0211666,0.5491351,-3.0509764e-05,0.6240785,-0.40359405,0.26598626,-0.54428935,-1.0334555,0.10071471,0.35025772,-0.38696355,1.4741652,0.22667436,0.63016516,-0.3080991,-1.1272528,-1.1225269,0.34810355,0.23366165,-0.05597697,0.2481256,-0.1568933,0.8581408,-0.9012804,-1.2012712,-0.3967789,0.70720714,0.21870269,-0.66597253,-0.87641674,-0.09189972,-0.5082265,0.5571389,1.2652413,0.44956046,-0.60491425,0.8399871,-0.19235939,-0.50139713,-0.8097639
random,-0.5941993,-0.37004438,0.30325544,0.29488546,-0.9609622,1.0855548,-0.5768724,-0.3218234,-0.62873966,0.2242565,-1.3075514,-1.0427314,0.46155438,-0.71414024,0.48431998,-0.15222685,-0.40569735,-0.22296132,-0.0027879106,-0.47980353,-1.0553855,-0.23438063,0.0293546,0.17222358,2.216206,0.56980973,-0.4322787,0.56393677,-0.3004654,0.40224704,-0.6801412,-0.6859977,-0.15315558,0.04990424,-0.6111975,1.416642,0.2976583,0.7444188,-0.14995767,-0.8562153,-1.1659949,0.34743473,0.0628164,-0.44335335,0.044271097,0.05511301,1.0921942,-0.9566744,-1.3085302,-0.49196935,0.80606294,0.3847505,-1.0144523,-0.7513024,-0.23935834,-0.64680064,0.60095185,1.5361788,0.36597016,-0.943497,0.9514529,-0.005571407,-0.6892739,-0.98238397
random,-0.28533852,-0.19830967,0.43128756,0.28859428,-0.7930504,0.8259442,-0.48618773,-0.56892353,-0.86800206,0.49400792,-1.197356,-0.9682735,0.55583817,-0.77897775,0.8039408,-0.45677492,-0.18142156,-0.18704163,0.2950618,-0.51572293,-1.3325326,-0.2511656,-0.030908667,0.15890871,2.0116313,0.66597867,-0.4258453,0.6940718,-0.2714312,0.6105008,-0.61164314,-0.6874124,0.08875164,0.34161547,-0.5326382,1.6399766,0.45060813,0.9363987,-0.21180464,-0.8286428,-1.0020465,0.43491605,-0.15223916,-0.35024393,-0.13238932,-0.01722376,1.2659299,-1.1105208,-1.4896369,-0.70142686,0.7608692,0.1876206,-1.0921798,-0.9900076,-0.2038672,-0.4220137,0.66259974,1.6917117,0.13615416,-0.9414309,0.81432074,-0.062874034,-0.43093807,-0.6352105
random,-0.18231124,-0.0663608,0.12339948,0.07298501,-0.34951213,0.39637604,-0.22667028,-0.10024955,-0.18797499,0.03583098,-0.42083803,-0.39123008,0.17189656,-0.19112165,0.27579585,-0.091203,-0.040673427,-0.06556891,0.012336627,-0.17639503,-0.44744885,-0.0777616,0.072103746,0.058191683,0.6618332,0.20971283,-0.27244344,0.21938589,-0.11859593,0.21470843,-0.27991912,-0.22540995,-0.008275417,0.1012166,-0.24413967,0.43817785,0.031975262,0.25811177,-0.043580096,-0.28464335,-0.34734848,0.16184579,-0.06802348,-0.048588183,-0.058225997,-0.059965976,0.46628603,-0.3103032,-0.4951599,-0.19662803,0.28651828,0.060040783,-0.452541,-0.19463775,-0.06568029,-0.17186676,0.23103681,0.52682614,0.12961265,-0.391346,0.27391472,0.04242573,-0.16182259,-0.31169882
random,-0.14880648,-0.115354896,0.061605014,0.104205705,-0.3538233,0.36470264,-0.22774328,-0.1492771,-0.19365272,0.067421064,-0.54179865,-0.3387548,0.16756134,-0.22248405,0.18060085,-0.063169226,-0.09003773,-0.097829305,0.06428761,-0.117051005,-0.4712655,-0.10600801,0.035403565,0.08837498,0.7902326,0.23261745,-0.25623497,0.2557724,-0.07057853,0.17710964,-0.2931732,-0.2881686,-0.021195425,0.060633175,-0.22448009,0.53949344,0.15630487,0.31656063,-0.084878236,-0.31661502,-0.39899847,0.14567564,0.04734078,-0.14119667,-0.010087318,-0.00064927764,0.46757656,-0.3996137,-0.5609188,-0.1820394,0.37209567,0.16137259,-0.3467023,-0.323816,-0.12839846,-0.18939933,0.29451934,0.5847626,0.13913828,-0.403731,0.22836731,-0.0140763,-0.19547391,-0.35797164
random,-0.44974384,-0.26183152,0.3282352,0.15172543,-1.0203346,1.1707382,-0.60977584,-0.2726797,-0.6036334,0.04308298,-1.3012072,-0.9942628,0.363913,-0.5556666,0.6535379,-0.18351121,-0.2600768,-0.24829845,0.06609056,-0.43015024,-1.2631756,-0.25542083,0.10625501,0.31550157,1.9461931,0.5711357,-0.68214244,0.84031874,-0.25008124,0.5487586,-0.81796193,-0.6520984,-0.07927535,0.30976096,-0.6144386,1.3629614,0.1688521,0.83188516,-0.13426179,-0.7913539,-1.1015534,0.4729108,-0.0531125,-0.31894177,-0.060194492,0.07153037,1.1962012,-0.81368536,-1.2262852,-0.39671916,0.87724733,0.32291052,-1.2103682,-0.6645841,-0.22855219,-0.41395035,0.69312817,1.4264832,0.43113238,-0.9398473,0.8203995,0.072079755,-0.42821407,-0.9116691
random,-0.32456705,-0.15880609,0.25584522,0.035991665,-0.45603734,0.5307925,-0.19209936,-0.15764058,-0.32618406,0.1729183,-0.5465203,-0.46698248,0.2512342,-0.32022586,0.30919442,-0.18674845,-0.06890622,0.025950538,-0.016188461,-0.27314794,-0.53485405,-0.06970578,0.0059339553,0.036789067,0.99376774,0.29525033,-0.22533181,0.26593062,-0.19842744,0.29998147,-0.2586574,-0.30117273,-0.027358245,0.13407598,-0.31106582,0.6542981,0.04446456,0.3032329,-0.08732851,-0.36012745,-0.45149362,0.1901466,-0.16329075,-0.056187406,-0.036040045,-0.11102872,0.6502348,-0.44426635,-0.64444053,-0.30749625,0.27768606,0.07897525,-0.5842527,-0.25910977,0.027033214,-0.29783642,0.21095361,0.7579971,0.104626395,-0.5438652,0.37222528,0.025895983,-0.28638068,-0.38158098
random,-0.08280604,-0.010743803,0.11115501,0.06877746,-0.23614903,0.26176777,-0.14522651,-0.08280541,-0.07904973,-0.011380695,-0.261999,-0.26270327,0.09056399,-0.07664679,0.14347658,-0.049456168,-0.00025826445,-0.016033707,0.032812838,-0.0899934,-0.3274729,-0.09635314,0.024869602,0.06471035,0.4262927,0.1477586,-0.21157195,0.20797573,-0.011097763,0.14612225,-0.1624454,-0.110180825,-0.012904681,0.08521251,-0.17406382,0.2980772,0.084224604,0.18536153,-0.097058654,-0.18579942,-0.20493886,0.102347165,-0.033230495,-0.11344664,0.015695479,0.022586107,0.31422585,-0.19630286,-0.28354967,-0.13525409,0.17758594,0.11967333,-0.2967398,-0.13763274,-0.038276974,-0.07715719,0.19570349,0.3047731,0.11532358,-0.26780677,0.14845482,0.013364362,-0.1309688,-0.20344514
