title,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
random,-0.3801506,-0.18399,0.14976922,0.15788332,-0.5959141,0.6065087,-0.44211578,-0.27221012,-0.2365139,-0.1043491,-0.6738577,-0.5600407,0.21341972,-0.21688923,0.30873892,-0.28696167,-0.101923846,0.013965975,-0.068917505,-0.34860656,-0.69701517,-0.105080664,0.07717841,0.18099318,1.2122421,0.36462677,-0.3945395,0.456224,-0.14672765,0.43317968,-0.44848958,-0.3808219,-0.020331992,0.049176756,-0.35538393,0.68780464,-0.017607206,0.25512862,-0.093967415,-0.29612216,-0.58324826,0.15006243,-0.11058249,-0.3497376,0.042136192,0.08835718,0.6991908,-0.47197643,-0.45071647,-0.20088209,0.35664782,0.14272152,-0.80612326,-0.48443916,0.021484852,-0.15189594,0.23136988,0.925985,0.36066052,-0.70110345,0.20553313,0.07903552,-0.47297043,-0.40418836,-0.23086508,0.8260391,-0.4218031,0.05041948,-0.47047287,-0.06912402,-0.5856745,0.63979423,0.26209798,-0.33304626,-0.4453603,-0.21743721,-0.025258489,-0.609271,0.36258438,0.9315036,-0.00280817,-0.5133251,-0.48735702,0.2463386,0.6247599,0.21324529,0.03969039,0.39929274,-0.32945412,0.11752368,0.24183291,0.019416628,0.19227149,0.6803944,-0.0663383,-0.49556047,-0.76370317,0.5879129,-0.3487896,-1.0097446,-0.062382977,0.07331577,-0.37545136,-0.23203462,0.5076349,-0.6133884,0.7338671,0.27615058,-0.24642292,-0.029900473,0.05186406,0.49165338,0.045193017,-0.11034965,0.16549197,-0.007791967,-0.14518061,0.7738549,-0.018009452,-0.35051247,-0.27790448,0.78760123,0.07646241,-0.4002393,-0.31131715,-0.78377384,0.5106696,0.020945424
random,-0.65319496,-0.38513792,0.42211324,0.31499588,-1.348746,0.96858174,-0.79574394,-0.43551826,-0.9756539,0.49402842,-1.477063,-1.0084729,0.6132245,-1.058437,0.42957425,-0.51782984,-0.45913213,-0.21451868,0.20618056,-0.56836194,-1.4616013,-0.24252732,-0.26900285,-0.04683085,2.630507,1.0347646,-0.4310404,0.9109368,-0.4076942,0.53185064,-0.87397295,-1.081289,0.048056345,-0.032053925,-0.9723495,2.1652987,0.4273608,0.9650731,-0.22989556,-1.000754,-1.5028799,0.28225774,-0.0033321606,-0.71363807,-0.06749067,0.10867481,0.93019986,-1.212005,-1.8891742,-0.29742652,1.1126041,0.1340121,-1.4630183,-1.4656053,-0.25756162,-0.58544934,0.32909578,2.2802088,0.65380275,-1.2010092,0.86811286,-0.0020726414,-0.5886447,-0.8568691,-0.3839924,1.8270319,-1.3948318,0.24372254,-1.086072,0.21399403,-1.4817586,1.28164,0.6707636,-1.2017137,-0.6190417,-0.09630538,0.37871552,-0.85831237,1.2711616,2.109972,0.013799329,-1.5565095,-1.1196244,0.5446903,1.632395,0.39470786,0.1316288,0.73674506,-0.6183039,0.19761197,0.46628883,0.19461185,0.75680035,1.609032,-0.359234,-1.0332875,-2.0322785,1.3803113,-0.812763,-2.5251923,-0.37303385,0.18533024,-1.2023598,-0.42103562,1.28479,-1.2567645,1.9065329,0.40147302,-0.95943344,-0.30974248,0.5792745,1.1095029,0.49161416,-0.46088403,0.5252689,0.38588807,-0.052465554,1.8010445,0.15912056,-1.1331084,-0.37700415,1.5646269,0.437717,-0.56812996,-0.3516042,-1.2651241,1.3814151,-0.03919224
random,0.29440767,-0.8482194,1.4240705,-0.72417045,-1.6684358,0.30490616,0.010413088,0.7297179,-1.9594846,2.034762,-4.4531517,2.4716973,0.75550616,-3.058763,0.63643634,0.8992005,-2.897547,-2.6031506,1.3327595,-1.0582244,-1.3540667,0.679115,-2.8776164,-1.4439732,5.9077578,2.2261353,-1.613943,1.9239675,-1.413748,-0.46808013,-3.6072989,-1.8242055,1.9201589,-1.0773778,-3.3725953,2.500032,3.1397324,2.7509305,0.7130626,-1.7476544,-2.9822037,-0.2441494,-0.70181406,-0.7389161,1.6477978,-1.8501589,1.470292,-1.5635163,-7.095486,-2.2087214,2.8508716,1.3087205,0.7268915,-2.3377397,-2.8208613,-1.9092405,1.5130537,3.209411,-1.0048555,-2.8247812,1.4710356,-1.1400018,0.1627177,-2.0945058,-3.024814,0.38265833,-2.930996,0.6123911,-3.5230272,2.108558,-1.4286141,2.560531,0.16966785,-2.1044536,-1.5755944,0.87796926,3.3392818,-0.923159,2.061341,2.9319527,-1.468058,-3.4041874,-1.5882146,2.0501947,3.0672052,1.3057888,0.63876086,1.43369,0.34113246,1.9144173,-0.50620615,-0.0848878,0.41232526,1.5372206,-0.5101212,-2.381471,-1.2575444,0.5740116,-2.5402067,-4.1521883,2.0095668,-0.06517295,-1.0610894,-0.19026753,0.10955214,-0.089954466,0.44703794,-1.2181404,-1.7725327,-1.6228976,0.45098883,4.0489345,1.5589219,-1.4187201,0.6080944,4.309283,0.18544446,3.1383586,1.6577717,1.8149462,-1.7809772,5.364663,2.2276804,-0.05633673,-0.51764673,0.9143623,0.86904824,-0.06711801
random,-0.11216301,-0.05009869,0.05806539,0.02825181,-0.16995545,0.19963698,-0.13523601,-0.07203984,-0.073538475,-0.016222807,-0.20293202,-0.17399837,0.067302965,-0.06240295,0.10206024,-0.102208905,-0.032892123,0.00025122723,0.0008005534,-0.10807608,-0.2580687,-0.023596713,0.034401048,0.067790724,0.34304625,0.11754389,-0.13822684,0.16074702,-0.06067147,0.13515577,-0.14775215,-0.10588121,0.004680934,0.031103378,-0.12730294,0.20223297,-0.02719359,0.09154117,-0.028388046,-0.10319246,-0.16466057,0.05750722,-0.05243759,-0.08065253,0.01673874,0.0026440434,0.22887391,-0.13394332,-0.15385607,-0.072542265,0.11397732,0.05236007,-0.24567007,-0.13013002,0.0051227645,-0.05675895,0.078719616,0.2976934,0.0781838,-0.24874671,0.070625335,0.010750337,-0.11505633,-0.113654785,-0.08472697,0.29599592,-0.16229446,0.025348263,-0.17831825,-0.011003478,-0.22423853,0.185087,0.06911704,-0.10121995,-0.1384275,-0.043046992,0.026528932,-0.16399843,0.12154686,0.29572278,-0.014722549,-0.13025557,-0.19120689,0.07348114,0.18812254,0.10874495,0.020190591,0.120474346,-0.10326685,0.043111734,0.052598998,0.006610703,0.06098874,0.25020006,-0.027762553,-0.15255705,-0.25712165,0.18676127,-0.11651839,-0.3101058,-0.037417762,0.028284049,-0.13368163,-0.057360187,0.15887953,-0.19502375,0.26194274,0.063639924,-0.08762787,-0.027805997,-0.0019821813,0.1507674,0.031376146,-0.051591665,0.02872436,-0.019247258,-0.033389322,0.2643623,0.007906655,-0.1324394,-0.10002807,0.23927519,0.022856915,-0.12761359,-0.11246452,-0.28453436,0.17918964,0.008158956
random,-0.21908665,-0.11729338,0.13794635,0.21789743,-0.47495133,0.43283308,-0.38004446,-0.20296645,-0.17688824,-0.058624025,-0.57713467,-0.4525225,0.1794427,-0.15156965,0.16844784,-0.26161036,-0.09594217,0.005698753,0.0342336,-0.22828937,-0.65645236,-0.15693708,0.035422258,0.15577914,0.9378789,0.32952628,-0.30893928,0.37605274,-0.06699476,0.30626222,-0.36445695,-0.3092884,0.0016552098,0.038036082,-0.3013564,0.560865,0.07363037,0.26275134,-0.13125728,-0.3139701,-0.4245806,0.12606,-0.032853223,-0.31854194,0.10599845,0.06205806,0.53436226,-0.37350243,-0.39022568,-0.18158145,0.29457545,0.20262459,-0.5675357,-0.39411017,-0.025111042,-0.1223378,0.26974773,0.6597153,0.2741712,-0.57459974,0.17782441,-0.026593208,-0.36990914,-0.38112485,-0.24714665,0.5506699,-0.4026172,0.098188624,-0.41313186,-0.012815987,-0.49726576,0.4533646,0.12481216,-0.24348384,-0.36489022,-0.1090197,0.06415024,-0.45690647,0.2689252,0.71972024,-0.022721833,-0.5189871,-0.44033843,0.19847259,0.47025543,0.25384188,-0.05280833,0.267416,-0.28654906,0.10226893,0.19380687,0.06069814,0.25971046,0.5806405,-0.043871436,-0.40356362,-0.6091784,0.49949285,-0.27059928,-0.8213954,-0.020855268,0.06789729,-0.20426582,-0.11113773,0.3549367,-0.45050657,0.5555997,0.24052233,-0.20544495,-0.028917717,-0.010801158,0.39280134,0.033904828,-0.113672495,0.1326678,0.01758067,-0.09061081,0.62465674,0.06895674,-0.22998762,-0.18095268,0.60425293,0.0687143,-0.304049,-0.26454064,-0.5787582,0.40814495,-0.055134352
random,-0.26978043,-0.15474284,0.12060485,0.118653454,-0.3570398,0.3603678,-0.26086244,-0.1622231,-0.09996571,-0.08257844,-0.40495172,-0.3277391,0.14966811,-0.107945554,0.13350771,-0.19263755,-0.065214165,0.0736286,-0.08714649,-0.25274125,-0.38456377,0.027402008,-0.005981401,0.051786717,0.76488894,0.17779082,-0.22573103,0.25794244,-0.12273684,0.28149584,-0.26596722,-0.24381639,-0.01884331,0.0052341516,-0.22600327,0.3073607,-0.07276268,0.061116077,-0.03133322,-0.1121323,-0.2937467,0.06489721,-0.13077554,-0.1803724,0.070996106,0.010832173,0.4410029,-0.21072234,-0.23488796,-0.11112121,0.16399118,0.09890837,-0.44261676,-0.20429012,0.07792864,-0.10245614,0.07898502,0.52580065,0.15844029,-0.46420088,0.071129106,0.059262,-0.32424912,-0.21444748,-0.114030145,0.50214565,-0.21525584,-0.008451144,-0.2872313,-0.12875454,-0.2919673,0.40918398,0.13495252,-0.17431259,-0.30779174,-0.11540905,-0.09378077,-0.39345494,0.1361444,0.45831412,-0.030013561,-0.20347172,-0.23917018,0.12927148,0.32760277,0.16930735,0.03704859,0.17174338,-0.17907271,0.10415418,0.09624882,0.036076434,0.012917969,0.37940234,-0.011454112,-0.23509493,-0.44681093,0.21612902,-0.23762874,-0.55466306,0.0042763352,0.024696218,-0.2510031,-0.11241445,0.26005837,-0.25988096,0.37320274,0.1628814,-0.13194093,-0.030522777,0.003827684,0.25176075,-0.0027503127,-0.067688584,0.058206532,-0.026248202,-0.12453538,0.4571723,-0.024354784,-0.17607717,-0.1530752,0.43961927,0.0015850117,-0.19747737,-0.18333414,-0.47599885,0.2758645,0.084927656
random,-0.21427315,-0.10676549,0.09808791,0.09191491,-0.347112,0.34033373,-0.26579314,-0.1273394,-0.16827786,-6.1988525e-05,-0.4089268,-0.32704547,0.16891883,-0.18565148,0.18013656,-0.14423874,-0.105789006,-0.045355,-0.008324585,-0.12982054,-0.41759953,0.012971141,-0.008843473,0.06882472,0.72187895,0.22417066,-0.2078187,0.2622969,-0.12904358,0.22164495,-0.2973178,-0.22334985,-0.019812675,0.02020312,-0.22476678,0.4324589,0.025364932,0.18799283,-0.015635082,-0.1815528,-0.37149042,0.09962505,-0.05647842,-0.16409566,-0.04054373,0.027771452,0.34111607,-0.26119033,-0.38504243,-0.06367785,0.31058398,0.059191234,-0.43390733,-0.30462998,-0.023552675,-0.12252498,0.13185455,0.5817232,0.14709413,-0.3832727,0.16154456,0.04863346,-0.19997622,-0.21000938,-0.13561434,0.4972841,-0.32776695,0.044336732,-0.32509583,-0.029190632,-0.3835144,0.32074463,0.12849781,-0.23411298,-0.20134835,-0.040900446,0.085340865,-0.29682094,0.28476647,0.5529392,-0.030011643,-0.31097203,-0.30010802,0.13038725,0.3915506,0.15587768,0.035949517,0.2247979,-0.15560809,0.10469294,0.12796593,0.07396118,0.16852471,0.4301722,-0.07464887,-0.29712808,-0.4699113,0.3024968,-0.17098968,-0.62385744,-0.025090262,0.081707984,-0.26534683,-0.12882194,0.3525251,-0.33700973,0.4980391,0.19882864,-0.19976611,-0.051945988,0.047855504,0.2788488,0.046599083,-0.10448733,0.11185807,0.0006210702,-0.031547934,0.5070697,-0.010770359,-0.24020354,-0.15309548,0.47231176,0.07818608,-0.18079965,-0.15140846,-0.40756583,0.28207463,0.027702194
random,-0.24770151,-0.12077566,0.12781017,0.10018539,-0.4034922,0.44023982,-0.30054235,-0.19031288,-0.15721914,-0.043268286,-0.48615652,-0.41226974,0.17818454,-0.15778776,0.21404943,-0.21495576,-0.09581693,0.006710211,0.0012017961,-0.2181236,-0.55067414,-0.05463523,0.042973787,0.12992416,0.8377237,0.2685066,-0.29958215,0.36411795,-0.13318993,0.31336963,-0.3403194,-0.24626565,-0.007853451,0.06380171,-0.29961306,0.46194082,-0.015293557,0.19808027,-0.03452974,-0.20701589,-0.38836294,0.11720414,-0.12007357,-0.22269867,0.026323197,0.014425443,0.51042825,-0.31224215,-0.3721233,-0.15863939,0.27620128,0.13112892,-0.5637131,-0.2956675,-0.007338447,-0.11205385,0.1710903,0.6686235,0.16043642,-0.54294795,0.15099399,0.044575144,-0.29206866,-0.2581708,-0.19600442,0.63100076,-0.33609408,0.082550816,-0.4207255,-0.0509053,-0.44602215,0.41494814,0.15114883,-0.24004446,-0.34110698,-0.09620757,0.054608714,-0.39661068,0.2639492,0.66935116,-0.04292787,-0.3331067,-0.40501872,0.1812918,0.43446964,0.23573314,0.028643183,0.2787077,-0.23978451,0.1046357,0.13417226,0.022483772,0.11665782,0.5292021,-0.04974163,-0.32670563,-0.5952114,0.37796837,-0.26051077,-0.7261167,-0.018864729,0.041043878,-0.2873182,-0.13308707,0.38157758,-0.40068346,0.5325753,0.18724175,-0.19181974,-0.05397229,-0.0068410477,0.34840903,0.037702464,-0.10226868,0.079050854,-0.002660572,-0.08233567,0.5935188,0.004300547,-0.25016776,-0.23025045,0.57637316,0.058621194,-0.28572688,-0.25626227,-0.57403827,0.36627504,0.020615207
random,-0.59551,-0.40382156,0.27283713,0.67579937,-1.3598573,1.1869833,-1.270394,-0.6052085,-0.3695523,-0.12889372,-1.6956097,-1.2357723,0.44463125,-0.33203292,0.603188,-0.6142,-0.120499,-0.10790863,0.25238222,-0.3195745,-2.0155704,-0.37599534,0.19105479,0.38085377,2.5509408,1.0951322,-1.2227823,1.1292344,-0.211679,0.76631975,-1.2759767,-0.80310774,0.08084095,-0.067191325,-0.89579076,1.7463146,0.3723486,0.8513466,-0.3216166,-0.6957704,-1.3169894,0.40111032,0.08629406,-0.8143245,0.052612934,0.16463925,1.5520848,-1.3149353,-1.5216982,-0.5954821,1.1640043,0.4062321,-1.7464201,-1.3268261,-0.16079071,-0.30096495,0.89016354,2.052365,0.92298716,-1.7039415,0.44030318,-0.01557957,-0.83107287,-1.0488414,-0.79702616,1.4275627,-1.3898894,0.05541759,-1.2949793,0.003813761,-1.402511,1.4085275,0.42325446,-0.79703623,-1.0454801,-0.30301747,0.25113824,-1.4055101,0.9293232,2.233815,0.05070027,-1.5289537,-1.1387554,0.75337327,1.6594632,0.30362347,-0.20871536,0.9352321,-0.70257145,0.33654422,0.36960593,0.3176867,0.80601436,1.5938743,-0.18321316,-1.405431,-1.6149814,1.7750311,-0.8680611,-2.3192375,0.020128267,0.3902801,-0.4682971,-0.40956196,1.2007571,-1.3874016,1.8456256,0.6542434,-0.51535493,-0.12915565,-0.08084994,1.3973885,0.15249228,-0.3537292,0.4067314,-0.012284755,-0.0062924842,1.9248937,0.15635496,-0.5582449,-0.69351834,2.13636,0.1937731,-0.8187986,-0.9830104,-1.5027063,1.0702212,-0.08563598
random,-0.37180746,-0.21018864,0.1659796,0.19560987,-0.6112889,0.58210546,-0.5001009,-0.23931454,-0.27852038,-0.027123641,-0.7690631,-0.5726351,0.26418948,-0.2696099,0.31647244,-0.33393055,-0.16497639,-0.023216143,0.017538192,-0.29537633,-0.85348284,-0.10552767,0.004854766,0.15434298,1.2979116,0.42446315,-0.38585508,0.48540875,-0.19981585,0.39823246,-0.5350794,-0.47648424,0.012796323,0.012563713,-0.43093765,0.8389981,0.00660281,0.348674,-0.08571098,-0.3855129,-0.69799334,0.17964596,-0.038301483,-0.32140398,0.043967072,0.012891061,0.7197504,-0.5642135,-0.6501718,-0.20404401,0.47403845,0.12707911,-0.8028683,-0.6099031,-0.01366157,-0.22765313,0.27327293,1.0678527,0.3643931,-0.7805424,0.30991048,0.031932134,-0.4318241,-0.442028,-0.28286913,0.86420923,-0.62163824,0.020127274,-0.5887564,-0.033130877,-0.70680726,0.69636506,0.24207348,-0.4737091,-0.4459744,-0.15151584,0.054921784,-0.6079117,0.4785661,1.057587,-0.04900884,-0.61814576,-0.56448513,0.26254466,0.77024746,0.17492487,0.024338024,0.37756756,-0.34513077,0.12992133,0.17183511,0.10435044,0.2743517,0.8297816,-0.15549599,-0.6290733,-0.8498226,0.6643889,-0.422744,-1.1526669,-0.088010795,0.097698085,-0.4431464,-0.20600219,0.60092694,-0.68192637,0.92965204,0.20927215,-0.33685538,-0.06835576,0.102442965,0.57018405,0.18753473,-0.23130286,0.18792665,0.056320094,-0.095538005,0.93660975,0.040501863,-0.4146945,-0.2179287,0.8502991,0.12622254,-0.34758955,-0.26529115,-0.80821013,0.634574,0.05314666
